"ORIGIN","ORIGIN_CITY_NAME","DEST","DEST_CITY_NAME",
"LAS","Las Vegas, NV","IND","Indianapolis, IN",
"LAS","Las Vegas, NV","PHL","Philadelphia, PA",
"LAS","Las Vegas, NV","MSY","New Orleans, LA",
"LAS","Las Vegas, NV","PIT","Pittsburgh, PA",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","BNA","Nashville, TN",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","FLL","Fort Lauderdale, FL",
"LAS","Las Vegas, NV","BUR","Burbank, CA",
"LAS","Las Vegas, NV","AUS","Austin, TX",
"LAS","Las Vegas, NV","SNA","Santa Ana, CA",
"LAS","Las Vegas, NV","MCI","Kansas City, MO",
"LAS","Las Vegas, NV","MCO","Orlando, FL",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","CLE","Cleveland, OH",
"LAS","Las Vegas, NV","DTW","Detroit, MI",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","SMF","Sacramento, CA",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","CMH","Columbus, OH",
"LAS","Las Vegas, NV","EWR","Newark, NJ",
"LAS","Las Vegas, NV","TPA","Tampa, FL",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","OAK","Oakland, CA",
"LAS","Las Vegas, NV","SAN","San Diego, CA",
"LAS","Las Vegas, NV","BWI","Baltimore, MD",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","SEA","Seattle, WA",
"LAS","Las Vegas, NV","PDX","Portland, OR",
"LAS","Las Vegas, NV","IND","Indianapolis, IN",
"LAS","Las Vegas, NV","PHL","Philadelphia, PA",
"LAS","Las Vegas, NV","MSY","New Orleans, LA",
"LAS","Las Vegas, NV","PIT","Pittsburgh, PA",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","BNA","Nashville, TN",
"LAS","Las Vegas, NV","ATL","Atlanta, GA",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","FLL","Fort Lauderdale, FL",
"LAS","Las Vegas, NV","BUR","Burbank, CA",
"LAS","Las Vegas, NV","AUS","Austin, TX",
"LAS","Las Vegas, NV","SNA","Santa Ana, CA",
"LAS","Las Vegas, NV","MCI","Kansas City, MO",
"LAS","Las Vegas, NV","MCO","Orlando, FL",
"LAS","Las Vegas, NV","MSP","Minneapolis, MN",
"LAS","Las Vegas, NV","FLG","Flagstaff, AZ",
"LAS","Las Vegas, NV","EUG","Eugene, OR",
"LAS","Las Vegas, NV","IND","Indianapolis, IN",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","EWR","Newark, NJ",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","IAD","Washington, DC",
"LAS","Las Vegas, NV","SFO","San Francisco, CA",
"LAS","Las Vegas, NV","EWR","Newark, NJ",
"LAS","Las Vegas, NV","IAD","Washington, DC",
"LAS","Las Vegas, NV","SFO","San Francisco, CA",
"LAS","Las Vegas, NV","EWR","Newark, NJ",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","SFO","San Francisco, CA",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","SFO","San Francisco, CA",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","IAH","Houston, TX",
"LAS","Las Vegas, NV","EWR","Newark, NJ",
"LAS","Las Vegas, NV","DEN","Denver, CO",
"LAS","Las Vegas, NV","IAD","Washington, DC",
"LAS","Las Vegas, NV","SFO","San Francisco, CA",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","MIA","Miami, FL",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","OKC","Oklahoma City, OK",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","MIA","Miami, FL",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","CLT","Charlotte, NC",
"LAS","Las Vegas, NV","PHL","Philadelphia, PA",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","PHX","Phoenix, AZ",
"LAS","Las Vegas, NV","OKC","Oklahoma City, OK",
"LAS","Las Vegas, NV","MIA","Miami, FL",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","ORD","Chicago, IL",
"LAS","Las Vegas, NV","CAE","Columbia, SC",
"LAS","Las Vegas, NV","CLT","Charlotte, NC",
"LAS","Las Vegas, NV","PHL","Philadelphia, PA",
"LAS","Las Vegas, NV","DFW","Dallas/Fort Worth, TX",
"LAS","Las Vegas, NV","LAX","Los Angeles, CA",
"LAS","Las Vegas, NV","PHX","Phoenix, AZ",
"LAS","Las Vegas, NV","DCA","Washington, DC",
"LAS","Las Vegas, NV","HNL","Honolulu, HI",
"LAS","Las Vegas, NV","CDC","Cedar City, UT",
"LAS","Las Vegas, NV","SGU","St. George, UT",
"LAS","Las Vegas, NV","RNO","Reno, NV",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","IND","Indianapolis, IN",
"LAS","Las Vegas, NV","MEM","Memphis, TN",
"LAS","Las Vegas, NV","PHX","Phoenix, AZ",
"LAS","Las Vegas, NV","PBI","West Palm Beach/Palm Beach, FL",
"LAS","Las Vegas, NV","OAK","Oakland, CA",
"LAS","Las Vegas, NV","PHX","Phoenix, AZ",
"LAS","Las Vegas, NV","CVO","Corvallis, OR",
"LAW","Lawton/Fort Sill, OK","DFW","Dallas/Fort Worth, TX",
"LAX","Los Angeles, CA","RNO","Reno, NV",
"LAX","Los Angeles, CA","PHX","Phoenix, AZ",
"LAX","Los Angeles, CA","PDX","Portland, OR",
"LAX","Los Angeles, CA","SJC","San Jose, CA",
"LAX","Los Angeles, CA","PHX","Phoenix, AZ",
"LAX","Los Angeles, CA","AEX","Alexandria, LA",
"LAX","Los Angeles, CA","EWR","Newark, NJ",
"LAX","Los Angeles, CA","SLC","Salt Lake City, UT",
"LAX","Los Angeles, CA","LAS","Las Vegas, NV",
"LAX","Los Angeles, CA","JAX","Jacksonville, FL",
"LAX","Los Angeles, CA","RNO","Reno, NV",
"LAX","Los Angeles, CA","RDU","Raleigh/Durham, NC",
"LAX","Los Angeles, CA","BDL","Hartford, CT",
"LAX","Los Angeles, CA","AUS","Austin, TX",
"LAX","Los Angeles, CA","MCO","Orlando, FL",
"LAX","Los Angeles, CA","CHS","Charleston, SC",
"LAX","Los Angeles, CA","RIC","Richmond, VA",
"LAX","Los Angeles, CA","MIA","Miami, FL",
"LAX","Los Angeles, CA","EWR","Newark, NJ",
"LAX","Los Angeles, CA","FLL","Fort Lauderdale, FL",
